Date,District,Market,Fruit,Variety,Grade,CaseType,Min Price,Max Price,Avg Price
30-11-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
30-11-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
01-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
01-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
02-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
02-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
03-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
03-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
04-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
04-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
05-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
05-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
06-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
06-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
07-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,750,700
07-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,FC,500,600,550
08-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
08-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
09-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
09-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
10-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
10-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
11-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
11-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
12-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
12-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
13-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
13-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
14-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,750,700
14-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,FC,500,600,550
15-12-2017,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
15-12-2017,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
01-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
01-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
02-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
02-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
03-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
03-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
04-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,500,700,600
04-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,550,475
05-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,500,700,600
05-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
06-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,500,700,600
06-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
07-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,500,700,600
07-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
08-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
08-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
09-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
09-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
10-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
10-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,550,750,650
11-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
11-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
12-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
12-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,550,475
13-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
13-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
14-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
14-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
15-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
15-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
16-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
16-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
17-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
17-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
18-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,850,750
18-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,550,650,600
19-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
19-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
20-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,850,750
20-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
21-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
21-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
22-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
22-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
23-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
23-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
24-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
24-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
25-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
25-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,500,700,600
26-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
26-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,500,600,550
27-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
27-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,500,600,550
28-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
28-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,500,600,550
29-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
29-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,500,600,550
30-09-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
30-09-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
01-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
01-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,600,700,650
02-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
02-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
03-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
03-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,600,700,650
04-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
04-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,600,700,650
05-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
05-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,600,700,650
06-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
06-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
07-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
07-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
08-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
08-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,600,700,650
09-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
09-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,600,700,650
10-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,700,900,800
10-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,600,700,650
11-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,850,750
11-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,550,650,600
12-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
12-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
13-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,850,750
13-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,550,650,600
14-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
14-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
15-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,850,750
15-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,550,650,600
16-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
16-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
17-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,850,750
17-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,500,600,550
18-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
18-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
19-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,625,825,725
19-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
20-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
20-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
21-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
21-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
22-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
22-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
23-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
23-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
24-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,625,825,725
24-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
25-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
25-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
26-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
26-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
27-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
27-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
28-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
28-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
29-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
29-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
30-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,850,750
30-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,450,650,550
31-10-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,850,750
31-10-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,450,650,550
01-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,650,850,750
01-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,450,650,550
02-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
02-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,800,600
03-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
03-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
04-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
04-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
05-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
05-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
06-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
06-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
07-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
07-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
08-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
08-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,350,550,450
09-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
09-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,350,550,450
10-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
10-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,350,550,450
11-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
11-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
12-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
12-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,350,550,450
13-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
13-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,350,550,450
14-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
14-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
15-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
15-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
16-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
16-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
17-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
17-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
18-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
18-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
19-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
19-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
20-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
20-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
21-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
21-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
22-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
22-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
23-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
23-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
24-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
24-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
25-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
25-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
26-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
26-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
27-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
27-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
28-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
28-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
29-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
29-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
30-11-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
30-11-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
01-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
01-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
02-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
02-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
03-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,600,800,700
03-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
04-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
04-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
05-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
05-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
06-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
06-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
07-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
07-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
08-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
08-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
09-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
09-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
10-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
10-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
11-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
11-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
12-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
12-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
13-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
13-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
14-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
14-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
15-12-2018,Shopian,Aglar,Apple,Kullu Delicious,A,FC,550,750,650
15-12-2018,Shopian,Aglar,Apple,Kullu Delicious,B,FC,400,600,500
01-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
01-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
02-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,FC,940,980,960
02-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,FC,680,720,700
03-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
03-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
04-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
04-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
05-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
05-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
06-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
06-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
07-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
07-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
08-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
08-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
09-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,FC,940,980,960
09-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,FC,680,720,700
10-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
10-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
11-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
11-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
12-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
12-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
13-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
13-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
14-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
14-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
15-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
15-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
16-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,FC,940,980,960
16-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,FC,680,720,700
17-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
17-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
18-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
18-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
19-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
19-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
20-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
20-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
21-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
21-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
22-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
22-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
23-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,FC,940,980,960
23-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,FC,680,720,700
24-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
24-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
25-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
25-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
26-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
26-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
27-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
27-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
28-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
28-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
29-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
29-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
30-09-2019,Shopian,Aglar,Apple,Kullu Delicious,A,FC,940,980,960
30-09-2019,Shopian,Aglar,Apple,Kullu Delicious,B,FC,680,720,700
01-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
01-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
02-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
02-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
03-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
03-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
04-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
04-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
05-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
05-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
06-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
06-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
07-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,FC,940,980,960
07-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,FC,680,720,700
08-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
08-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
09-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
09-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
10-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
10-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
11-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
11-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
12-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
12-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
13-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
13-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
14-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,FC,940,980,960
14-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,FC,680,720,700
15-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
15-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
16-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
16-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
17-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
17-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
18-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
18-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
19-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
19-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
20-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
20-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
21-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,FC,940,980,960
21-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,FC,680,720,700
22-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
22-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
23-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
23-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
24-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
24-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
25-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
25-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
26-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
26-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
27-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
27-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
28-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,FC,940,980,960
28-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,FC,680,720,700
29-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
29-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
30-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
30-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
31-10-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
31-10-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
01-11-2019,Shopian,Aglar,Apple,Kullu Delicious,A,,,,
01-11-2019,Shopian,Aglar,Apple,Kullu Delicious,B,,,,
