Sr. No.,Market Name,Fruit/Crop,Fruit/Crop Variety,Date/Time,Price (per quintal)
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-25,6389.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-25,5000.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-25,3611.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-25,6389.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-25,3611.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-25,5000.0
,Delhi Mandi,Apple,delicious-medium,2012-06-25,5000.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-25,6389.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-25,5000.0
,Delhi Mandi,Apple,delicious-small,2012-06-25,3611.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-25,3611.0
,Delhi Mandi,Apple,delicious-large,2012-06-25,6389.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-24,6111.0
,Delhi Mandi,Apple,delicious-small,2012-06-24,3333.0
,Delhi Mandi,Apple,delicious-medium,2012-06-24,4722.0
,Delhi Mandi,Apple,delicious-large,2012-06-24,6111.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-24,4722.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-24,3333.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-24,3333.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-24,3333.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-24,6111.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-24,4722.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-24,6111.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-24,4722.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-24,4722.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-24,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-24,3333.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-24,4722.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-24,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-22,5000.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-22,6389.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-22,3333.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-22,6389.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-22,3333.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-22,5000.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-22,6389.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-22,5000.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-22,3333.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-22,5000.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-22,6389.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-22,3333.0
,Delhi Mandi,Apple,delicious-medium,2012-06-22,5000.0
,Delhi Mandi,Apple,delicious-large,2012-06-22,6389.0
,Delhi Mandi,Apple,delicious-small,2012-06-22,3333.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-22,5000.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-22,6389.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-21,5000.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-21,6111.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-21,6111.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-21,6111.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-21,3056.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-21,3056.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-21,5000.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-21,5000.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-21,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-21,3056.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-21,5000.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-21,3056.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-21,6111.0
,Delhi Mandi,Apple,delicious-medium,2012-06-21,5000.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-21,5000.0
,Delhi Mandi,Apple,delicious-small,2012-06-21,3056.0
,Delhi Mandi,Apple,delicious-large,2012-06-21,6111.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-20,3333.0
,Delhi Mandi,Apple,delicious-small,2012-06-20,3333.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-20,5000.0
,Delhi Mandi,Apple,delicious-large,2012-06-20,6111.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-20,6111.0
,Delhi Mandi,Apple,delicious-medium,2012-06-20,5000.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-20,3333.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-20,6111.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-20,5000.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-20,6111.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-20,5000.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-20,3333.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-20,6111.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-20,5000.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-20,3333.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-20,5000.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-20,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-19,3333.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-19,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-19,5000.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-19,5000.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-19,3333.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-19,6111.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-19,6111.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-19,3333.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-19,5000.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-19,3333.0
,Delhi Mandi,Apple,delicious-medium,2012-06-19,5000.0
,Delhi Mandi,Apple,delicious-small,2012-06-19,3333.0
,Delhi Mandi,Apple,delicious-large,2012-06-19,6111.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-19,5000.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-19,6111.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-19,6111.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-19,5000.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-18,5556.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-18,6667.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-18,5556.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-18,5556.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-18,3611.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-18,3611.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-18,6667.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-18,6667.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-18,3611.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-18,6667.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-18,5556.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-18,6667.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-18,3611.0
,Delhi Mandi,Apple,delicious-small,2012-06-18,3611.0
,Delhi Mandi,Apple,delicious-medium,2012-06-18,5556.0
,Delhi Mandi,Apple,delicious-large,2012-06-18,6667.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-18,5556.0
,Delhi Mandi,Apple,delicious-medium,2012-06-17,5833.0
,Delhi Mandi,Apple,delicious-small,2012-06-17,3889.0
,Delhi Mandi,Apple,delicious-large,2012-06-17,7222.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-17,5833.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-17,3889.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-17,7222.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-17,5833.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-17,3889.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-17,3889.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-17,5833.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-17,7222.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-17,7222.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-17,5833.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-17,7222.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-17,5833.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-17,7222.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-17,3889.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-15,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-15,4444.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-15,7500.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-15,6111.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-15,7500.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-15,4444.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-15,4444.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-15,6111.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-15,7500.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-15,4444.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-15,6111.0
,Delhi Mandi,Apple,delicious-medium,2012-06-15,6111.0
,Delhi Mandi,Apple,delicious-large,2012-06-15,7500.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-15,7500.0
,Delhi Mandi,Apple,delicious-small,2012-06-15,4444.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-15,7500.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-15,6111.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-14,6111.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-14,7778.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-14,6111.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-14,7778.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-14,4444.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-14,4444.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-14,6111.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-14,7778.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-14,7778.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-14,4444.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-14,6111.0
,Delhi Mandi,Apple,delicious-medium,2012-06-14,6111.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-14,4444.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-14,7778.0
,Delhi Mandi,Apple,delicious-small,2012-06-14,4444.0
,Delhi Mandi,Apple,delicious-large,2012-06-14,7778.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-14,6111.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-13,7778.0
,Delhi Mandi,Apple,delicious-large,2012-06-13,7778.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-13,4444.0
,Delhi Mandi,Apple,delicious-small,2012-06-13,4444.0
,Delhi Mandi,Apple,delicious-medium,2012-06-13,6111.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-13,6111.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-13,4444.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-13,6111.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-13,7778.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-13,6111.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-13,7778.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-13,4444.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-13,7778.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-13,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-13,7778.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-13,4444.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-13,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-12,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-12,7778.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-12,4444.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-12,7778.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-12,4444.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-12,7778.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-12,4444.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-12,6111.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-12,6111.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-12,7778.0
,Delhi Mandi,Apple,delicious-large,2012-06-12,7778.0
,Delhi Mandi,Apple,delicious-small,2012-06-12,4444.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-12,4444.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-12,6111.0
,Delhi Mandi,Apple,delicious-medium,2012-06-12,6111.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-12,6111.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-12,7778.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-11,6111.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-11,7222.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-11,4444.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-11,4444.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-11,7222.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-11,6111.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-11,7222.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-11,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-11,7222.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-11,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-11,4444.0
,Delhi Mandi,Apple,delicious-small,2012-06-11,4444.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-11,7222.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-11,6111.0
,Delhi Mandi,Apple,delicious-medium,2012-06-11,6111.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-11,4444.0
,Delhi Mandi,Apple,delicious-large,2012-06-11,7222.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-10,6111.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-10,4722.0
,Delhi Mandi,Apple,delicious-large,2012-06-10,7500.0
,Delhi Mandi,Apple,delicious-small,2012-06-10,4722.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-10,7500.0
,Delhi Mandi,Apple,delicious-medium,2012-06-10,6111.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-10,7500.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-10,6111.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-10,7500.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-10,4722.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-10,4722.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-10,6111.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-10,6111.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-10,7500.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-10,6111.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-10,7500.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-10,4722.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-08,5556.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-08,4444.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-08,7222.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-08,5556.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-08,7222.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-08,4444.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-08,7222.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-08,4444.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-08,5556.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-08,4444.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-08,5556.0
,Delhi Mandi,Apple,delicious-medium,2012-06-08,5556.0
,Delhi Mandi,Apple,delicious-large,2012-06-08,7222.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-08,7222.0
,Delhi Mandi,Apple,delicious-small,2012-06-08,4444.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-08,7222.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-08,5556.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-06-07,6667.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-06-07,5278.0
,F&V Mandi Narwal,Apple,condition-small,2012-06-07,5278.0
,F&V Mandi Narwal,Apple,delicious-large,2012-06-07,4167.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-06-07,6667.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-06-07,4167.0
,F&V Mandi Narwal,Apple,condition-medium,2012-06-07,6667.0
,F & V Market Ganderbal,Apple,delicious-small,2012-06-07,5278.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-06-07,6667.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-06-07,5278.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-06-07,4167.0
,Delhi Mandi,Apple,delicious-large,2012-06-07,6667.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-06-07,4167.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-06-07,5278.0
,Delhi Mandi,Apple,delicious-small,2012-06-07,4167.0
,Delhi Mandi,Apple,delicious-medium,2012-06-07,5278.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-06-07,6667.0
,Delhi Mandi,Apple,rd-large,2012-06-06,6667.0
,Delhi Mandi,Apple,rd-medium,2012-06-06,5278.0
,Delhi Mandi,Apple,rd-small,2012-06-06,3611.0
,Delhi Mandi,Apple,rd-small,2012-06-05,3056.0
,Delhi Mandi,Apple,rd-large,2012-06-05,6667.0
,Delhi Mandi,Apple,rd-medium,2012-06-05,5000.0
,Delhi Mandi,Apple,rd-large,2012-06-04,6389.0
,Delhi Mandi,Apple,rd-medium,2012-06-04,4583.0
,Delhi Mandi,Apple,rd-small,2012-06-04,2778.0
,Delhi Mandi,Apple,rd-small,2012-06-03,2778.0
,Delhi Mandi,Apple,rd-large,2012-06-03,6389.0
,Delhi Mandi,Apple,rd-medium,2012-06-03,4444.0
,Delhi Mandi,Apple,rd-small,2012-06-01,4444.0
,Delhi Mandi,Apple,rd-small,2012-05-31,3889.0
,Delhi Mandi,Apple,rd-large,2012-05-31,7500.0
,Delhi Mandi,Apple,rd-medium,2012-05-31,5833.0
,Delhi Mandi,Apple,rd-large,2012-05-30,7500.0
,Delhi Mandi,Apple,rd-medium,2012-05-30,5833.0
,Delhi Mandi,Apple,rd-small,2012-05-30,3889.0
,Delhi Mandi,Apple,rd-small,2012-05-29,3889.0
,Delhi Mandi,Apple,rd-medium,2012-05-29,5833.0
,Delhi Mandi,Apple,rd-large,2012-05-29,7222.0
,Delhi Mandi,Apple,rd-medium,2012-05-28,5833.0
,Delhi Mandi,Apple,rd-large,2012-05-28,7222.0
,Delhi Mandi,Apple,rd-small,2012-05-28,3889.0
,Delhi Mandi,Apple,rd-small,2012-05-27,3889.0
,Delhi Mandi,Apple,rd-medium,2012-05-27,5556.0
,Delhi Mandi,Apple,rd-large,2012-05-27,7222.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-05-25,5185.0
,Delhi Mandi,Apple,delicious-small,2012-05-25,5185.0
,F&V Mandi Narwal,Apple,delicious-large,2012-05-25,5185.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-05-25,5185.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-05-25,5185.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-05-24,3611.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-05-24,6667.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-05-24,5278.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-05-24,6667.0
,Delhi Mandi,Apple,delicious-large,2012-05-24,6667.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-05-24,3611.0
,Delhi Mandi,Apple,delicious-medium,2012-05-24,5278.0
,Delhi Mandi,Apple,delicious-small,2012-05-24,3611.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-05-24,5278.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-05-24,5278.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-05-24,6667.0
,F & V Market Ganderbal,Apple,delicious-small,2012-05-24,5278.0
,F&V Mandi Narwal,Apple,condition-small,2012-05-24,5278.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-05-24,6667.0
,F&V Mandi Narwal,Apple,condition-medium,2012-05-24,6667.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-05-24,3611.0
,F&V Mandi Narwal,Apple,delicious-large,2012-05-24,3611.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-05-23,6667.0
,F&V Mandi Narwal,Apple,condition-medium,2012-05-23,6667.0
,F&V Mandi Narwal,Apple,condition-small,2012-05-23,5278.0
,F & V Market Ganderbal,Apple,delicious-small,2012-05-23,5278.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-05-23,3611.0
,F&V Mandi Narwal,Apple,delicious-large,2012-05-23,3611.0
,Delhi Mandi,Apple,delicious-medium,2012-05-23,5278.0
,Delhi Mandi,Apple,delicious-large,2012-05-23,6667.0
,Delhi Mandi,Apple,delicious-small,2012-05-23,3611.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-05-23,5278.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-05-23,6667.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-05-23,3611.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-05-23,6667.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-05-23,3611.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-05-23,5278.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-05-23,6667.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-05-23,5278.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2012-05-22,5278.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2012-05-22,6667.0
,Mega F & V Aglar Shopian,Apple,krd-large,2012-05-22,5278.0
,Delhi Mandi,Apple,delicious-large,2012-05-22,6667.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-05-22,6667.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2012-05-22,3889.0
,Delhi Mandi,Apple,delicious-small,2012-05-22,3889.0
,Delhi Mandi,Apple,delicious-medium,2012-05-22,5278.0
,F & V Market Ganderbal,Apple,hazratbali-large,2012-05-22,3889.0
,F & V Market Ganderbal,Apple,delicious-small,2012-05-22,5278.0
,F&V Mandi Narwal,Apple,delicious-large,2012-05-22,3889.0
,F&V Mandi Narwal,Apple,condition-small,2012-05-22,5278.0
,F&V Mandi Narwal,Apple,condition-medium,2012-05-22,6667.0
,F & V Market Ganderbal,Apple,delicious-medium,2012-05-22,6667.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-05-22,6667.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-05-22,3889.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-05-22,5278.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2012-05-21,3611.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2012-05-21,5278.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2012-05-21,6944.0
,Delhi Mandi,Apple,delicious-small,2012-05-21,3611.0
,Delhi Mandi,Apple,delicious-medium,2012-05-21,5278.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2012-05-21,6944.0
