Date,District,Market,Fruit,Variety,Grade,Min Price,Max Price,Avg Price
6/23/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,95
6/23/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/24/2013,Azadpur,Azadpur,Cherry,Misri,Super,90,130,110
6/24/2013,Azadpur,Azadpur,Cherry,Misri,Special,50,80,65
6/24/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,30,50,40
6/25/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,130,115
6/25/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,80
6/25/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,60,50
6/26/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,130,115
6/26/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,80
6/26/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,60,50
6/27/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
6/27/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,80,75
6/27/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/28/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,130,115
6/28/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,75
6/28/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/29/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
6/29/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,80,75
6/29/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/30/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
6/30/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,80,75
6/30/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/1/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
7/1/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,80,75
7/1/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/2/2013,Azadpur,Azadpur,Cherry,Misri,Super,110,130,120
7/2/2013,Azadpur,Azadpur,Cherry,Misri,Special,75,85,80
7/2/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,45,55,50
7/3/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
7/3/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,80,85
7/3/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/4/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
7/4/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,80,85
7/4/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/5/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
7/5/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,80,85
7/5/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/6/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
7/6/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,80
7/6/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/7/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
7/7/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,80
7/7/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/8/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
7/8/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,80
7/8/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/9/2013,Azadpur,Azadpur,Cherry,Misri,Super,120,150,135
7/9/2013,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
7/9/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
7/10/2013,Azadpur,Azadpur,Cherry,Misri,Super,90,120,105
7/10/2013,Azadpur,Azadpur,Cherry,Misri,Special,60,80,70
7/10/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,30,50,40
7/11/2013,Azadpur,Azadpur,Cherry,Misri,Super,90,120,105
7/11/2013,Azadpur,Azadpur,Cherry,Misri,Special,60,80,70
7/11/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,30,50,40
7/12/2013,Azadpur,Azadpur,Cherry,Misri,Super,70,700,85
7/12/2013,Azadpur,Azadpur,Cherry,Misri,Special,50,70,60
7/12/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,30,40,35
7/13/2013,Azadpur,Azadpur,Cherry,Misri,Super,70,700,85
7/13/2013,Azadpur,Azadpur,Cherry,Misri,Special,50,70,60
7/13/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,30,40,35
7/14/2013,Azadpur,Azadpur,Cherry,Misri,Super,70,700,85
7/14/2013,Azadpur,Azadpur,Cherry,Misri,Special,50,70,60
7/14/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,30,40,35
7/15/2013,Azadpur,Azadpur,Cherry,Misri,Super,70,700,85
7/15/2013,Azadpur,Azadpur,Cherry,Misri,Special,50,70,60
7/15/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,30,40,35
6/10/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/10/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/10/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/11/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/11/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/11/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/12/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/12/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/12/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/13/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/13/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/13/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/14/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/14/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/14/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/15/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/15/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/15/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/16/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/16/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/16/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/17/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,160,130
6/17/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/17/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/18/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,160,130
6/18/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/18/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/19/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,160,130
6/19/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/19/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/20/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,160,130
6/20/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/20/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/21/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,160,130
6/21/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,95,87.5
6/21/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/22/2015,Azadpur,Azadpur,Cherry,Misri,Super,110,175,142.5
6/22/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/22/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/23/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,120
6/23/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/23/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/24/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/24/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/24/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/25/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/25/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/25/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/26/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/26/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/26/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/27/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/27/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/27/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/28/2015,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/28/2015,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/28/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/29/2015,Azadpur,Azadpur,Cherry,Misri,Super,120,150,135
6/29/2015,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
6/29/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,65
6/30/2015,Azadpur,Azadpur,Cherry,Misri,Super,120,150,135
6/30/2015,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
6/30/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,65
7/1/2015,Azadpur,Azadpur,Cherry,Misri,Super,120,130,125
7/1/2015,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/1/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,65
7/2/2015,Azadpur,Azadpur,Cherry,Misri,Super,120,130,125
7/2/2015,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/2/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,65
7/3/2015,Azadpur,Azadpur,Cherry,Misri,Super,120,140,130
7/3/2015,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/3/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/4/2015,Azadpur,Azadpur,Cherry,Misri,Super,120,140,130
7/4/2015,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/4/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/5/2015,Azadpur,Azadpur,Cherry,Misri,Super,120,140,130
7/5/2015,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/5/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/6/2015,Azadpur,Azadpur,Cherry,Misri,Super,60,80,70
7/6/2015,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
7/6/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
7/7/2015,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
7/7/2015,Azadpur,Azadpur,Cherry,Misri,Special,120,140,130
7/7/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
7/8/2015,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
7/8/2015,Azadpur,Azadpur,Cherry,Misri,Special,120,140,130
7/8/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
7/9/2015,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/9/2015,Azadpur,Azadpur,Cherry,Misri,Special,140,150,145
7/9/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,90,120,105
7/10/2015,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/10/2015,Azadpur,Azadpur,Cherry,Misri,Special,140,150,145
7/10/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,100,120,110
7/11/2015,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/11/2015,Azadpur,Azadpur,Cherry,Misri,Special,140,150,145
7/11/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,100,120,110
7/12/2015,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/12/2015,Azadpur,Azadpur,Cherry,Misri,Special,140,150,145
7/12/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,100,120,110
7/13/2015,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/13/2015,Azadpur,Azadpur,Cherry,Misri,Special,140,150,145
7/13/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,100,120,110
7/14/2015,Azadpur,Azadpur,Cherry,Misri,Super,250,300,275
7/14/2015,Azadpur,Azadpur,Cherry,Misri,Special,180,250,215
7/14/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
7/15/2015,Azadpur,Azadpur,Cherry,Misri,Super,250,300,275
7/15/2015,Azadpur,Azadpur,Cherry,Misri,Special,180,250,215
7/15/2015,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
6/10/2016,Azadpur,Azadpur,Cherry,Misri,Super,150,200,175
6/10/2016,Azadpur,Azadpur,Cherry,Misri,Special,110,150,130
6/10/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,80,110,95
6/11/2016,Azadpur,Azadpur,Cherry,Misri,Super,150,200,175
6/11/2016,Azadpur,Azadpur,Cherry,Misri,Special,110,150,130
6/11/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,80,110,95
6/12/2016,Azadpur,Azadpur,Cherry,Misri,Super,150,200,175
6/12/2016,Azadpur,Azadpur,Cherry,Misri,Special,110,150,130
6/12/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,80,110,95
6/13/2016,Azadpur,Azadpur,Cherry,Misri,Super,150,200,175
6/13/2016,Azadpur,Azadpur,Cherry,Misri,Special,110,150,130
6/13/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,70,110,90
6/14/2016,Azadpur,Azadpur,Cherry,Misri,Super,150,200,175
6/14/2016,Azadpur,Azadpur,Cherry,Misri,Special,110,150,130
6/14/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,80,120,100
6/15/2016,Azadpur,Azadpur,Cherry,Misri,Super,150,200,175
6/15/2016,Azadpur,Azadpur,Cherry,Misri,Special,110,150,130
6/15/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,80,120,100
6/16/2016,Azadpur,Azadpur,Cherry,Misri,Super,180,220,200
6/16/2016,Azadpur,Azadpur,Cherry,Misri,Special,130,170,150
6/16/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,90,140,115
6/17/2016,Azadpur,Azadpur,Cherry,Misri,Super,180,220,200
6/17/2016,Azadpur,Azadpur,Cherry,Misri,Special,130,170,150
6/17/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,90,140,115
6/18/2016,Azadpur,Azadpur,Cherry,Misri,Super,180,220,200
6/18/2016,Azadpur,Azadpur,Cherry,Misri,Special,130,170,150
6/18/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,90,140,115
6/19/2016,Azadpur,Azadpur,Cherry,Misri,Super,180,220,200
6/19/2016,Azadpur,Azadpur,Cherry,Misri,Special,130,170,150
6/19/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,90,140,115
6/20/2016,Azadpur,Azadpur,Cherry,Misri,Super,180,130,225
6/20/2016,Azadpur,Azadpur,Cherry,Misri,Special,130,180,155
6/20/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,90,140,115
6/21/2016,Azadpur,Azadpur,Cherry,Misri,Super,180,130,225
6/21/2016,Azadpur,Azadpur,Cherry,Misri,Special,130,180,155
6/21/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,90,140,115
6/22/2016,Azadpur,Azadpur,Cherry,Misri,Super,180,130,225
6/22/2016,Azadpur,Azadpur,Cherry,Misri,Special,130,180,155
6/22/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,90,140,115
6/23/2016,Azadpur,Azadpur,Cherry,Misri,Super,200,250,225
6/23/2016,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/23/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/24/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
6/24/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/24/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
6/25/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
6/25/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/25/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
6/26/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
6/26/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/26/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
6/27/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
6/27/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/27/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
6/28/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
6/28/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/28/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
6/29/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
6/29/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/29/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
6/30/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
6/30/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/30/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/1/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/1/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/1/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/2/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/2/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/2/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/3/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/3/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/3/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/4/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/4/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/4/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/5/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/5/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/5/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/6/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/6/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/6/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/7/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/7/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/7/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/8/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/8/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/8/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/9/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/9/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/9/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/10/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/10/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/10/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/11/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/11/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/11/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/12/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/12/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/12/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/13/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/13/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/13/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/14/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/14/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/14/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
7/15/2016,Azadpur,Azadpur,Cherry,Misri,Super,300,400,350
7/15/2016,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/15/2016,Azadpur,Azadpur,Cherry,Misri,Fancy,140,180,160
6/10/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/10/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/10/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/11/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/11/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/11/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/12/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/12/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/12/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/13/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/13/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/13/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/14/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/14/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/14/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/15/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/15/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/15/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/16/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/16/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/16/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/17/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/17/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/17/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/18/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/18/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/18/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/19/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/19/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/19/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/20/2018,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/20/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/20/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/21/2018,Azadpur,Azadpur,Cherry,Misri,Super,120,140,130
6/21/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/21/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/22/2018,Azadpur,Azadpur,Cherry,Misri,Super,120,140,130
6/22/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/22/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/23/2018,Azadpur,Azadpur,Cherry,Misri,Super,110,130,110
6/23/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/23/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/24/2018,Azadpur,Azadpur,Cherry,Misri,Super,110,130,110
6/24/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/24/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/25/2018,Azadpur,Azadpur,Cherry,Misri,Super,110,120,110
6/25/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
6/25/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/26/2018,Azadpur,Azadpur,Cherry,Misri,Super,110,130,110
6/26/2018,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/26/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/27/2018,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
6/27/2018,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/27/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/28/2018,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
6/28/2018,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/28/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/29/2018,Azadpur,Azadpur,Cherry,Misri,Super,100,125,112.5
6/29/2018,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/29/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/30/2018,Azadpur,Azadpur,Cherry,Misri,Super,100,125,112.5
6/30/2018,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/30/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
7/1/2018,Azadpur,Azadpur,Cherry,Misri,Super,100,125,112.5
7/1/2018,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
7/1/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
7/2/2018,Azadpur,Azadpur,Cherry,Misri,Super,200,250,225
7/2/2018,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/2/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/3/2018,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
7/3/2018,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
7/3/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/4/2018,Azadpur,Azadpur,Cherry,Misri,Super,200,250,150
7/4/2018,Azadpur,Azadpur,Cherry,Misri,Special,80,70,90
7/4/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/5/2018,Azadpur,Azadpur,Cherry,Misri,Super,200,250,150
7/5/2018,Azadpur,Azadpur,Cherry,Misri,Special,80,70,90
7/5/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/6/2018,Azadpur,Azadpur,Cherry,Misri,Super,220,260,240
7/6/2018,Azadpur,Azadpur,Cherry,Misri,Special,80,70,90
7/6/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/7/2018,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
7/7/2018,Azadpur,Azadpur,Cherry,Misri,Special,110,130,120
7/7/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/8/2018,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
